evidence_link_id,joomla_article_id,article_title,source_url,normalized_url,storage_provider,storage_scope,probable_owner,access_status,file_name,file_type,category,issue,indicator_codes,mapping_status,confidence,occurrence_count,duplicate_group,ownership_risk,migration_priority,recommended_destination,last_checked_at,notes
SP-0101,53,5.5 การเตรียมพร้อมต่อสภาวะฉุกเฉิน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDdDX0OqcniQ4Euz7elM53RAXLzdW_IzvAn1Cdg2o6WoTs?e=oRTrcz,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDdDX0OqcniQ4Euz7elM53RAXLzdW_IzvAn1Cdg2o6WoTs,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,5.5.2(2) แผนป้องกันและระงับอักคีภัย,binary_document,5,5.5,5.5.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 5.5
SP-0102,53,5.5 การเตรียมพร้อมต่อสภาวะฉุกเฉิน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQASdsO9td6CQo_fh6lIKkvYAZIlFqrgEPIW90d0rXaKfTo?e=NCdjsz,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQASdsO9td6CQo_fh6lIKkvYAZIlFqrgEPIW90d0rXaKfTo,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,5.5.3(1)-ความเพียงพอและพร้อมใช้อุปกรณ์ดับเพลิง,binary_document,5,5.5,5.5.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 5.5
SP-0103,53,5.5 การเตรียมพร้อมต่อสภาวะฉุกเฉิน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQB61IkZiiTyRopxtfSsnPcAAY0WnfGfRbr7oKtOKRhQtDc?e=RK3dDa,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQB61IkZiiTyRopxtfSsnPcAAY0WnfGfRbr7oKtOKRhQtDc,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,5.5.3(2) บันทึกการตรวจสภาพถังดับเพลิง ชั้น1,binary_document,5,5.5,5.5.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 5.5
SP-0104,53,5.5 การเตรียมพร้อมต่อสภาวะฉุกเฉิน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQA3e3_RMpeCR78f7yyGVLRHAeWWwzmFaT_VMOWsmfR0ysc?e=pM2Y4b,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQA3e3_RMpeCR78f7yyGVLRHAeWWwzmFaT_VMOWsmfR0ysc,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,5.5.3(3) รายงานการตรวจสภาพถังดับเพลิง ชั้น1,binary_document,5,5.5,5.5.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 5.5
SP-0105,53,5.5 การเตรียมพร้อมต่อสภาวะฉุกเฉิน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDcRXllHXiFTo8K9-NUVdoZAQMopUxpR_Pq3r5Czsl4AIg?e=kS0nRn,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDcRXllHXiFTo8K9-NUVdoZAQMopUxpR_Pq3r5Czsl4AIg,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,5.5.3(4) บันทึกการตรวจสภาพถังดับเพลิง ชั้น2,binary_document,5,5.5,5.5.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 5.5
SP-0106,53,5.5 การเตรียมพร้อมต่อสภาวะฉุกเฉิน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBGoDv_ck6mRqh9W-Q6rwTIAcCBp1t0bjx-pgw6Q2F0HY4?e=6lvXfl,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBGoDv_ck6mRqh9W-Q6rwTIAcCBp1t0bjx-pgw6Q2F0HY4,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,5.5.3(5) รายงานการตรวจสภาพถังดับเพลิง ชั้น2,binary_document,5,5.5,5.5.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 5.5
SP-0107,53,5.5 การเตรียมพร้อมต่อสภาวะฉุกเฉิน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQA9fYLXRKT-R7Zx7dUD3woXASUw6Mxxq8Sl3cjB3EqO7_o?e=BwTNHu,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQA9fYLXRKT-R7Zx7dUD3woXASUw6Mxxq8Sl3cjB3EqO7_o,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,5.5.3(6) บันทึกการตรวจสภาพถังดับเพลิง ชั้น3,binary_document,5,5.5,5.5.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 5.5
SP-0108,53,5.5 การเตรียมพร้อมต่อสภาวะฉุกเฉิน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCmQSDlMaw8TK4lsNrf2NczAdNDBdvYYLdLMXeRpUSD8Ag?e=ww58Rk,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCmQSDlMaw8TK4lsNrf2NczAdNDBdvYYLdLMXeRpUSD8Ag,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,5.5.3(7) รายงานการตรวจสภาพถังดับเพลิง ชั้น3,binary_document,5,5.5,5.5.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 5.5
SP-0109,53,5.5 การเตรียมพร้อมต่อสภาวะฉุกเฉิน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQD0WNAKCu6oT7wR3_Hf2fowAZHIj_nxrwypJ7cgCmoJaMk?e=lElWRR,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQD0WNAKCu6oT7wR3_Hf2fowAZHIj_nxrwypJ7cgCmoJaMk,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,5.5.3(8) รายงานตู้สาบดับเพลิง ชั้น1,binary_document,5,5.5,5.5.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 5.5
SP-0110,53,5.5 การเตรียมพร้อมต่อสภาวะฉุกเฉิน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAcMrWi_xenRIPVsOfrj4y7AdmF6o4KBGAWic_qGQK7W1E?e=fbkcOB,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAcMrWi_xenRIPVsOfrj4y7AdmF6o4KBGAWic_qGQK7W1E,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,5.5.3(9) รายงานตู้สาบดับเพลิง ชั้น2,binary_document,5,5.5,5.5.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 5.5
SP-0111,53,5.5 การเตรียมพร้อมต่อสภาวะฉุกเฉิน,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCwWmFQf33gQpx_Vpd0veWYARR14juQskzU-DOVASwhNdM?e=DXardm,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCwWmFQf33gQpx_Vpd0veWYARR14juQskzU-DOVASwhNdM,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,5.5.3(10) รายงานตู้สาบดับเพลิง ชั้น3,binary_document,5,5.5,5.5.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 5.5
SP-0112,54,6.1 การจัดซื้อสินค้า,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQD7Q-1zxvk5SoVdXuYoZK3SATbvoxDZJI1Zq13Ova57zpA?e=ziIwtL,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQD7Q-1zxvk5SoVdXuYoZK3SATbvoxDZJI1Zq13Ova57zpA,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,sharepoint_item_IQD7Q-1zxvk5,binary_document,6,6.1,6.1.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.1
SP-0113,54,6.1 การจัดซื้อสินค้า,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBOZFgcmNhEQaxiMYdwFL92AZH89HEKIdYmBz9SYcQxS48?e=N8IWZk,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBOZFgcmNhEQaxiMYdwFL92AZH89HEKIdYmBz9SYcQxS48,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.1.1(1),binary_document,6,6.1,6.1.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.1
SP-0114,54,6.1 การจัดซื้อสินค้า,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQC90BTv-312RaHCwVPM20qRAc9Y2OI1ssoEy9mNs1KEUWQ?e=mOV72F,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQC90BTv-312RaHCwVPM20qRAc9Y2OI1ssoEy9mNs1KEUWQ,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.1.1(2),binary_document,6,6.1,6.1.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.1
SP-0115,54,6.1 การจัดซื้อสินค้า,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQD-H6wzztesS6NAJAtzchbAAdDnAvXh7r23D2OGuORF6SY?e=IlciJK,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQD-H6wzztesS6NAJAtzchbAAdDnAvXh7r23D2OGuORF6SY,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.1.1(3)1,binary_document,6,6.1,6.1.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.1
SP-0116,54,6.1 การจัดซื้อสินค้า,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDvleGZp0ybR5lcUI9sb9oFAY_UNKISfNPWU9MIoaQEmig?e=2UHyfL,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDvleGZp0ybR5lcUI9sb9oFAY_UNKISfNPWU9MIoaQEmig,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,AUTHENTICATED_REACHABLE,6.1.1(3)2,binary_document,6,6.1,6.1.1,probable,medium,1,,high,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.1
SP-0117,54,6.1 การจัดซื้อสินค้า,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAqpU1lyx2_QorSOqJ9vj3pAc-moB-mprTMMgVbS5L9ZHU?e=dJ1lIl,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAqpU1lyx2_QorSOqJ9vj3pAc-moB-mprTMMgVbS5L9ZHU,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.1.1(4)1,binary_document,6,6.1,6.1.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.1
SP-0118,54,6.1 การจัดซื้อสินค้า,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQD97U15MVArQ7zZ9U4aRv53AVEz9HGidF4lRJSc5S0I3W8?e=BthfkK,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQD97U15MVArQ7zZ9U4aRv53AVEz9HGidF4lRJSc5S0I3W8,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.1.1(4)2,binary_document,6,6.1,6.1.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.1
SP-0119,54,6.1 การจัดซื้อสินค้า,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDUD8lqzCVEQor9rv29RdfGAU5wqR4pgXJgONPR9zAgm2A?e=VdNo5r,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDUD8lqzCVEQor9rv29RdfGAU5wqR4pgXJgONPR9zAgm2A,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,sharepoint_item_IQDUD8lqzCVE,binary_document,6,6.1,6.1.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.1
SP-0120,54,6.1 การจัดซื้อสินค้า,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBL9UtCfFOfRIkUXd9Erl6vASwgsfzRM3Ub16eITp2ziEU?e=1bZE6a,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBL9UtCfFOfRIkUXd9Erl6vASwgsfzRM3Ub16eITp2ziEU,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,sharepoint_item_IQBL9UtCfFOf,binary_document,6,6.1,6.1.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.1
SP-0121,55,6.2 การจัดจ้าง,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDAZKLVUFieR7vJLB-HHAYIAd0ov4Vt0Nt1xNslFpkwrCY?e=btWXBa,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDAZKLVUFieR7vJLB-HHAYIAd0ov4Vt0Nt1xNslFpkwrCY,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,sharepoint_item_IQDAZKLVUFie,binary_document,6,6.2,6.2.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.2
SP-0122,55,6.2 การจัดจ้าง,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBaEWYkHHTTTpfX_P935kl6AbfTDYUC3gnN6PC2HYnAK3k?e=eqdjzw,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBaEWYkHHTTTpfX_P935kl6AbfTDYUC3gnN6PC2HYnAK3k,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.2.1(1) ใบประเมินสิ่งแวดล้อมจ้างเหมา,binary_document,6,6.2,6.2.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.2
SP-0123,55,6.2 การจัดจ้าง,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQD3ngtvwEgGSp-LXv7AIkt3ASZm2djoYwtqnLlwe8uXdFM?e=kGaBry,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQD3ngtvwEgGSp-LXv7AIkt3ASZm2djoYwtqnLlwe8uXdFM,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.2.1(2) ใบรับรองฉลากเขียว,binary_document,6,6.2,6.2.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.2
SP-0124,55,6.2 การจัดจ้าง,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAew3IFj3IwRJ4D7GLYYxIsAQ2MS0f9rSJRbhGPiOzWnpQ?e=CXt0P8,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAew3IFj3IwRJ4D7GLYYxIsAQ2MS0f9rSJRbhGPiOzWnpQ,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.2.1(3) ใบรับรองเครื่องถ่ายฯ,binary_document,6,6.2,6.2.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.2
SP-0125,55,6.2 การจัดจ้าง,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDGKkehnMAqSriqI_ih4ReWAVRxjzYlb8fZrXoWkvy3Dto?e=UpbBzD,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDGKkehnMAqSriqI_ih4ReWAVRxjzYlb8fZrXoWkvy3Dto,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.2.1(4) ภาพถ่ายส่งมอบฯ,binary_document,6,6.2,6.2.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.2
SP-0126,55,6.2 การจัดจ้าง,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQA0oxqNiMx_R4kZtkgnb7UxAZQCXs6KwaUfwPYRS646uVQ?e=PXT4SN,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQA0oxqNiMx_R4kZtkgnb7UxAZQCXs6KwaUfwPYRS646uVQ,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.2.1(5) ใบประเมินฯล้างแอร์,binary_document,6,6.2,6.2.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.2
SP-0127,55,6.2 การจัดจ้าง,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDZ4xqLk6llRpDLebrB4RP5AZ7n1hYS9tvoOqupfEyIwos?e=cNwjmH,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDZ4xqLk6llRpDLebrB4RP5AZ7n1hYS9tvoOqupfEyIwos,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.2.1(6) ใบรับรองผลิตภัณฑ์,binary_document,6,6.2,6.2.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.2
SP-0128,55,6.2 การจัดจ้าง,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCIE3GYbDQrRrTZS7FJodBeAWM2HEln-xIMlsC8HOc1kwA?e=geg2A8,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCIE3GYbDQrRrTZS7FJodBeAWM2HEln-xIMlsC8HOc1kwA,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.2.1(7) สัญญาจ้างทำความสะอาด2569,binary_document,6,6.2,6.2.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.2
SP-0129,55,6.2 การจัดจ้าง,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCQfuIs0JN0QLGA4A9oOm3JAS89bajOFPfbI67hWgsBT-o?e=6b9BCX,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCQfuIs0JN0QLGA4A9oOm3JAS89bajOFPfbI67hWgsBT-o,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.2.1(8) สัญญาจ้างทำความสะอาด2568,binary_document,6,6.2,6.2.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.2
SP-0130,55,6.2 การจัดจ้าง,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQC6DZf4MnnfS7F8wf4_ITxZAfVvHKTBy2jUksZiLnZzXFU?e=9ggzU6,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQC6DZf4MnnfS7F8wf4_ITxZAfVvHKTBy2jUksZiLnZzXFU,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.2.1(9) ใบอนุญาตฯด้านสิ่งแวดล้อม,binary_document,6,6.2,6.2.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.2
SP-0131,55,6.2 การจัดจ้าง,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAwxkHjUkzARK-TgVZin_xEAXhVLetuiddzhKpOSGBkV74?e=i7TIb1,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAwxkHjUkzARK-TgVZin_xEAXhVLetuiddzhKpOSGBkV74,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.2.1(10) ประกาศนโยบาย2568,binary_document,6,6.2,6.2.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.2
SP-0132,55,6.2 การจัดจ้าง,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCmZBIN7dtKR6aQax6rMyj6AfthIQTUW8em7V5m2DBlrkI?e=SriSqP,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCmZBIN7dtKR6aQax6rMyj6AfthIQTUW8em7V5m2DBlrkI,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.2.1(11) ลายเซ็นต์ชี้แจงนโยบายฯ,binary_document,6,6.2,6.2.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.2
SP-0133,55,6.2 การจัดจ้าง,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAIkpfj5UzCQ4CIIpbTn1aRAehPdwHOGDRsYKODcRrn67I?e=xaPTMW,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAIkpfj5UzCQ4CIIpbTn1aRAehPdwHOGDRsYKODcRrn67I,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,AUTHENTICATED_REACHABLE,6.2.1(12) รายงานจัดซื้อจัดจ้าง2568,binary_document,6,6.2,6.2.1,probable,medium,1,,high,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.2
SP-0134,55,6.2 การจัดจ้าง,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCVF6fP7mW5SY7Rx5FZo8qHAaByk_WiClgpyuz5eSC4gcA?e=09xtrT,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQCVF6fP7mW5SY7Rx5FZo8qHAaByk_WiClgpyuz5eSC4gcA,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,sharepoint_item_IQCVF6fP7mW5,binary_document,6,6.2,6.2.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.2
SP-0135,55,6.2 การจัดจ้าง,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDUp88sVv3pR52bLD51BYaOAWCxvsPCfKETnqF7Gop2nBs?e=OMFWMz,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQDUp88sVv3pR52bLD51BYaOAWCxvsPCfKETnqF7Gop2nBs,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.2.2(1) ชี้แจ้งการปรเมินประสิทธิภาพฯ,binary_document,6,6.2,6.2.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.2
SP-0136,55,6.2 การจัดจ้าง,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBSJrLdLXhxT5JOjuTTBepFAd3pljg7sAoVowX0wj4YXlg?e=x21Esc,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBSJrLdLXhxT5JOjuTTBepFAd3pljg7sAoVowX0wj4YXlg,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.2.2(2) ใบประเมินฯจ้างเหมาทำความสะอาด,binary_document,6,6.2,6.2.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.2
SP-0137,55,6.2 การจัดจ้าง,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAVdn84mF67Tr1B667IJh3cAYE-rgIUZ9TBGEI_BePEo2c?e=Vr1h52,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQAVdn84mF67Tr1B667IJh3cAYE-rgIUZ9TBGEI_BePEo2c,microsoft_sharepoint_onedrive,personal_onedrive,prinya_mju_ac_th,ACCESS_DENIED,6.2.2(3) ใบประเมินฯจ้างเหมาล้างแอร์,binary_document,6,6.2,6.2.1,probable,medium,1,,critical,P0_CRITICAL,central_sharepoint_evidence_library,2026-07-20T13:49:13.092364+07:00,Joomla article title maps to issue 6.2
